CustomerID,artist
10407,Lorde
10408,AlanThicke
10408,ColdPlay
10408,Fun
10408,ImagineDragons
10408,OneDirection
10409,TaylorSwift
10409,U2
10410,AlanThicke
10410,BandofHorses
10411,BandofHorses
10411,ColdPlay
10411,Lumineers
10411,Pitbull
10411,U2
10411,VampireWeekend
10412,ScreamingOrphans
10414,BlakeShelton
10414,KatyPerry
10415,BandofHorses
10415,Fun
10415,Pitbull
10415,U2
10415,VampireWeekend
10416,Fun
10416,ImagineDragons
10416,TaylorSwift
10416,TheShins
10416,VampireWeekend
10417,TheShins
10417,VampireWeekend
10418,Fun
10418,Pharrel
10418,TaylorSwift
10419,Lorde
10419,TheShins
10419,U2
10419,VampireWeekend
10420,Lorde
10421,Lumineers
10422,BlakeShelton
10422,Pitbull
10422,SnowPatrol
10422,U2
10422,VampireWeekend
10422,WalinJennys
10423,BandofHorses
10423,Lorde
10423,ScreamingOrphans
10424,AlanThicke
10424,BlakeShelton
10424,WalinJennys
10425,AlanThicke
10425,Lumineers
10425,ScreamingOrphans
10426,Pharrel
10426,VampireWeekend
10427,BlakeShelton
10427,Lumineers
10427,U2
10428,Fun
10428,OneDirection
10428,RascalFlats
10429,TaylorSwift
10429,TheShins
10429,VampireWeekend
10430,AlanThicke
10431,BlakeShelton
10431,Pharrel
10431,ScreamingOrphans
10432,Pitbull
10432,TaylorSwift
10432,U2
10434,ImagineDragons
10434,Lorde
10434,TheShins
10434,VampireWeekend
10434,WalinJennys
10435,BandofHorses
10435,Fun
10435,Lorde
10436,OneDirection
10436,TheShins
10436,U2
10436,WalinJennys
10437,KatyPerry
10437,ScreamingOrphans
10438,BlakeShelton
10438,ImagineDragons
10438,Lorde
10438,ScreamingOrphans
10438,TheShins
10439,BandofHorses
10439,Fun
10439,ImagineDragons
10439,SnowPatrol
10439,VampireWeekend
10439,WalinJennys
10440,OneDirection
10440,TheShins
10441,ScreamingOrphans
10441,TheShins
10442,OneDirection
10442,TheShins
10443,U2
10443,WalinJennys
10444,AlanThicke
10444,BlakeShelton
10444,Pitbull
10444,U2
10445,OneDirection
10445,SnowPatrol
10445,TaylorSwift
10446,AlanThicke
10446,Pitbull
10446,ScreamingOrphans
10446,TaylorSwift
10447,KatyPerry
10447,OneDirection
10447,ScreamingOrphans
10448,Lorde
10448,SnowPatrol
10449,ImagineDragons
10449,U2
10449,VampireWeekend
10450,BandofHorses
10450,BlakeShelton
10450,KatyPerry
10450,Lorde
10450,RascalFlats
10450,VampireWeekend
10451,AlanThicke
10451,BlakeShelton
10451,ColdPlay
10451,Fun
10452,Pitbull
10452,WalinJennys
10453,BandofHorses
10453,OneDirection
10453,ScreamingOrphans
10453,U2
10453,WalinJennys
10454,BlakeShelton
10455,ColdPlay
10455,KatyPerry
10455,OneDirection
10455,RascalFlats
10455,TheShins
10455,VampireWeekend
10455,WalinJennys
10456,BlakeShelton
10456,ColdPlay
10456,KatyPerry
10456,OneDirection
10456,TaylorSwift
10456,VampireWeekend
10457,KatyPerry
10457,Pharrel
10457,ScreamingOrphans
10458,BlakeShelton
10458,Fun
10458,Lorde
10458,Pharrel
10459,ColdPlay
10459,Fun
10459,ImagineDragons
10459,RascalFlats
10459,ScreamingOrphans
10459,U2
10459,WalinJennys
10460,AlanThicke
10460,Lumineers
10460,TaylorSwift
10460,U2
10461,OneDirection
10461,U2
10462,BandofHorses
10462,Lumineers
10462,Pitbull
10463,AlanThicke
10464,Fun
10464,Lumineers
10464,Pharrel
10464,Pitbull
10464,SnowPatrol
10464,VampireWeekend
10465,BandofHorses
10465,ImagineDragons
10465,TaylorSwift
10466,Lorde
10467,Fun
10467,SnowPatrol
10467,TheShins
10468,Pitbull
10468,SnowPatrol
10469,ColdPlay
10469,KatyPerry
10469,OneDirection
10469,Pharrel
10469,Pitbull
10470,KatyPerry
10470,TaylorSwift
10470,TheShins
10471,ScreamingOrphans
10471,TheShins
10471,U2
10472,Lumineers
10472,OneDirection
10472,SnowPatrol
10473,KatyPerry
10473,ScreamingOrphans
10473,SnowPatrol
10474,Lumineers
10474,OneDirection
10474,TaylorSwift
10474,TheShins
10474,VampireWeekend
10475,BlakeShelton
10475,ImagineDragons
10475,Pharrel
10475,Pitbull
10475,SnowPatrol
10476,BandofHorses
10476,Fun
10476,Lorde
10476,Lumineers
10476,OneDirection
10477,Lorde
10477,Lumineers
10477,OneDirection
10477,ScreamingOrphans
10477,TheShins
10478,BlakeShelton
10478,ImagineDragons
10478,ScreamingOrphans
10479,RascalFlats
10479,WalinJennys
10480,ScreamingOrphans
10480,SnowPatrol
10480,VampireWeekend
10481,BandofHorses
10481,SnowPatrol
10481,TaylorSwift
10482,ColdPlay
10482,Lumineers
10482,TheShins
10482,VampireWeekend
10483,AlanThicke
10483,BandofHorses
10483,Lorde
10483,Pitbull
10483,RascalFlats
10483,TheShins
10483,VampireWeekend
10484,BandofHorses
10484,BlakeShelton
10484,Pitbull
10484,SnowPatrol
10484,TaylorSwift
10484,WalinJennys
10485,ColdPlay
10485,VampireWeekend
10486,Lorde
10486,Lumineers
10486,OneDirection
10486,Pharrel
10486,RascalFlats
10487,KatyPerry
10487,SnowPatrol
10488,BlakeShelton
10488,KatyPerry
10488,Pharrel
10488,U2
10489,ColdPlay
10489,ImagineDragons
10489,VampireWeekend
10491,Pitbull
10491,RascalFlats
10491,WalinJennys
10492,Fun
10492,Lumineers
10492,OneDirection
10492,TaylorSwift
10493,Fun
10493,Pharrel
10493,TaylorSwift
10493,TheShins
10493,VampireWeekend
10494,BlakeShelton
10494,ColdPlay
10494,Fun
10494,ImagineDragons
10494,Lumineers
10494,Pitbull
10495,BlakeShelton
10495,Fun
10495,Lorde
10495,ScreamingOrphans
10495,TheShins
10495,U2
10496,Fun
10496,TaylorSwift
10496,VampireWeekend
10497,BlakeShelton
10497,SnowPatrol
10497,TaylorSwift
10497,U2
10497,VampireWeekend
10498,Fun
10499,BlakeShelton
10500,RascalFlats
10500,ScreamingOrphans
10500,TaylorSwift
10501,AlanThicke
10501,ColdPlay
10501,OneDirection
10502,ImagineDragons
10502,ScreamingOrphans
10502,SnowPatrol
10503,AlanThicke
10504,BlakeShelton
10504,Pitbull
10504,ScreamingOrphans
10504,SnowPatrol
10504,VampireWeekend
10505,BandofHorses
10505,Pitbull
10505,RascalFlats
10506,ImagineDragons
10506,OneDirection
10506,TaylorSwift
10507,AlanThicke
10507,BandofHorses
10507,BlakeShelton
10507,RascalFlats
10508,BandofHorses
10508,ColdPlay
10508,OneDirection
10508,WalinJennys
10509,Lorde
10509,Lumineers
10509,TheShins
10510,BlakeShelton
10510,ImagineDragons
10510,OneDirection
10510,RascalFlats
10510,TheShins
10510,U2
10511,AlanThicke
10512,AlanThicke
10512,RascalFlats
10513,BlakeShelton
10513,KatyPerry
10514,BlakeShelton
10514,Fun
10514,OneDirection
10514,RascalFlats
10514,SnowPatrol
10515,BlakeShelton
10515,Lorde
10515,U2
10515,WalinJennys
10516,SnowPatrol
10517,ColdPlay
10517,OneDirection
10517,RascalFlats
10517,TheShins
10518,BlakeShelton
10518,KatyPerry
10518,Lorde
10519,ImagineDragons
10520,ColdPlay
10520,U2
10522,AlanThicke
10522,ColdPlay
10522,ScreamingOrphans
10522,WalinJennys
10523,Fun
10523,Pharrel
10523,VampireWeekend
10524,RascalFlats
10525,Pharrel
10526,BlakeShelton
10526,ColdPlay
10526,ImagineDragons
10526,Lorde
10527,ColdPlay
10527,Pharrel
10527,ScreamingOrphans
10528,ColdPlay
10528,ImagineDragons
10529,BandofHorses
10529,Fun
10529,ImagineDragons
10529,RascalFlats
10529,ScreamingOrphans
10530,Pharrel
10531,AlanThicke
10531,KatyPerry
10531,Pitbull
10531,ScreamingOrphans
10532,BandofHorses
10532,OneDirection
10532,Pitbull
10532,RascalFlats
10533,Fun
10533,Lumineers
10533,Pitbull
10533,RascalFlats
10534,Pitbull
10534,TaylorSwift
10534,TheShins
10535,Pitbull
10535,RascalFlats
10535,WalinJennys
10536,BandofHorses
10536,ColdPlay
10536,Fun
10536,Pharrel
10536,Pitbull
10537,Fun
10537,KatyPerry
10537,RascalFlats
10538,AlanThicke
10538,VampireWeekend
10539,AlanThicke
10539,ColdPlay
10539,OneDirection
10539,Pharrel
10540,BlakeShelton
10540,ImagineDragons
10540,TheShins
10540,VampireWeekend
10541,AlanThicke
10541,BlakeShelton
10541,KatyPerry
10542,RascalFlats
10542,ScreamingOrphans
10542,WalinJennys
10543,ColdPlay
10543,ScreamingOrphans
10543,SnowPatrol
10543,WalinJennys
10544,AlanThicke
10544,ColdPlay
10544,Fun
10544,OneDirection
10544,TaylorSwift
10544,VampireWeekend
10545,AlanThicke
10545,TaylorSwift
10546,AlanThicke
10546,BlakeShelton
10546,Fun
10546,SnowPatrol
10547,AlanThicke
10547,BlakeShelton
10547,TaylorSwift
10548,BlakeShelton
10548,OneDirection
10548,Pitbull
10548,RascalFlats
10549,KatyPerry
10550,BandofHorses
10550,Pitbull
10550,RascalFlats
10550,TheShins
10550,VampireWeekend
10550,WalinJennys
10551,Lumineers
10551,TaylorSwift
10552,BlakeShelton
10552,Lorde
10552,Lumineers
10552,OneDirection
10552,Pitbull
10553,Lumineers
10553,TheShins
10554,Fun
10554,Pharrel
10554,SnowPatrol
10554,TheShins
10554,WalinJennys
10555,TheShins
10555,VampireWeekend
10556,BandofHorses
10556,ColdPlay
10556,RascalFlats
10556,TaylorSwift
10556,TheShins
10556,VampireWeekend
10557,AlanThicke
10557,Fun
10557,Lumineers
10557,TheShins
10558,Lorde
10558,U2
10559,OneDirection
10560,ImagineDragons
10561,ScreamingOrphans
10561,TheShins
10562,Pharrel
10562,TheShins
10562,VampireWeekend
10562,WalinJennys
10563,BlakeShelton
10563,Fun
10563,TheShins
10565,OneDirection
10565,Pharrel
10565,ScreamingOrphans
10565,U2
10566,ImagineDragons
10566,Lumineers
10566,OneDirection
10567,AlanThicke
10567,ColdPlay
10567,ImagineDragons
10568,Lorde
10568,TheShins
10570,AlanThicke
10570,BandofHorses
10570,ImagineDragons
10570,OneDirection
10570,SnowPatrol
10571,AlanThicke
10571,U2
10572,AlanThicke
10572,RascalFlats
10573,ColdPlay
10573,Lorde
10573,ScreamingOrphans
10573,TheShins
10574,AlanThicke
10574,Lorde
10574,WalinJennys
10575,Fun
10575,Lumineers
10575,Pitbull
10575,RascalFlats
10576,KatyPerry
10576,Pitbull
10576,TheShins
10577,Pharrel
10577,U2
10578,Lorde
10578,RascalFlats
10578,TaylorSwift
10578,WalinJennys
10579,Lorde
10580,BandofHorses
10580,OneDirection
10580,Pitbull
10580,RascalFlats
10580,ScreamingOrphans
10580,TheShins
10581,Lumineers
10581,SnowPatrol
10582,BandofHorses
10582,Pharrel
10582,RascalFlats
10582,U2
10583,AlanThicke
10583,SnowPatrol
10584,ColdPlay
10584,ImagineDragons
10584,SnowPatrol
10584,U2
10585,AlanThicke
10585,Pitbull
10585,ScreamingOrphans
10585,U2
10585,VampireWeekend
10586,TaylorSwift
10586,TheShins
10586,U2
10587,AlanThicke
10588,Lorde
10588,Pitbull
10589,AlanThicke
10589,ImagineDragons
10589,SnowPatrol
10589,TaylorSwift
10589,WalinJennys
10590,AlanThicke
10590,Lorde
10590,ScreamingOrphans
10590,TaylorSwift
10590,TheShins
10592,TaylorSwift
10592,TheShins
10592,VampireWeekend
10592,WalinJennys
10593,Lorde
10593,OneDirection
10593,ScreamingOrphans
10594,U2
10595,BandofHorses
10595,KatyPerry
10595,OneDirection
10595,Pitbull
10595,VampireWeekend
10595,WalinJennys
10596,BandofHorses
10596,BlakeShelton
10596,Fun
10596,Pharrel
10596,TaylorSwift
10596,VampireWeekend
10596,WalinJennys
10597,RascalFlats
10597,SnowPatrol
10598,AlanThicke
10598,Fun
10598,OneDirection
10598,TheShins
10598,VampireWeekend
10600,BlakeShelton
10600,TaylorSwift
10600,U2
10601,BandofHorses
10601,Fun
10601,ImagineDragons
10601,Lumineers
10601,TheShins
10601,VampireWeekend
10602,ColdPlay
10602,WalinJennys
10603,BandofHorses
10603,BlakeShelton
10603,ImagineDragons
10603,KatyPerry
10603,TheShins
10604,Lumineers
10604,Pharrel
10605,Fun
10605,ImagineDragons
10605,VampireWeekend
10606,BlakeShelton
10606,ScreamingOrphans
10606,TaylorSwift
10607,AlanThicke
10607,KatyPerry
10607,TaylorSwift
10608,TheShins
10608,VampireWeekend
10609,BandofHorses
10609,ImagineDragons
10609,Pharrel
10609,U2
10609,WalinJennys
10610,Lorde
10610,Lumineers
10610,Pharrel
10610,Pitbull
10610,ScreamingOrphans
10610,SnowPatrol
10610,TaylorSwift
10610,TheShins
10610,VampireWeekend
10611,KatyPerry
10611,Lumineers
10612,Lumineers
10612,TheShins
10612,VampireWeekend
10613,Pharrel
10613,Pitbull
10614,ScreamingOrphans
10615,Pitbull
10615,VampireWeekend
10616,BlakeShelton
10616,Lumineers
10616,VampireWeekend
10617,Fun
10617,VampireWeekend
10618,Lumineers
10618,WalinJennys
10619,BandofHorses
10619,U2
10621,Pharrel
10621,ScreamingOrphans
10621,TaylorSwift
10622,Fun
10622,VampireWeekend
10623,Pharrel
10623,RascalFlats
10623,ScreamingOrphans
10624,Fun
10624,Lorde
10624,TaylorSwift
10625,AlanThicke
10625,ColdPlay
10625,Pharrel
10625,WalinJennys
10626,AlanThicke
10626,ColdPlay
10626,Fun
10626,TaylorSwift
10626,TheShins
10627,BandofHorses
10627,OneDirection
10627,ScreamingOrphans
10628,Lorde
10628,SnowPatrol
10629,KatyPerry
10629,Pharrel
10629,SnowPatrol
10630,ImagineDragons
10630,TheShins
10631,AlanThicke
10631,ColdPlay
10631,Lumineers
10631,TaylorSwift
10632,ImagineDragons
10632,Pharrel
10632,RascalFlats
10633,ImagineDragons
10633,TaylorSwift
10633,U2
10633,VampireWeekend
10634,RascalFlats
10634,U2
10637,OneDirection
10637,VampireWeekend
10638,Lorde
10639,TaylorSwift
10639,TheShins
10639,U2
10639,VampireWeekend
10639,WalinJennys
10640,ColdPlay
10641,KatyPerry
10641,Lumineers
10641,TaylorSwift
10641,VampireWeekend
10642,Lorde
10643,KatyPerry
10643,OneDirection
10643,SnowPatrol
10644,OneDirection
10644,SnowPatrol
10645,Fun
10645,KatyPerry
10645,Pharrel
10645,SnowPatrol
10646,ColdPlay
10646,ImagineDragons
10646,Lorde
10646,VampireWeekend
10647,BlakeShelton
10647,ColdPlay
10647,Pitbull
10647,TaylorSwift
10647,TheShins
10647,WalinJennys
10648,AlanThicke
10648,ScreamingOrphans
10649,AlanThicke
10649,Lorde
10650,Lorde
10650,Pharrel
10651,BandofHorses
10651,VampireWeekend
10652,AlanThicke
10652,BandofHorses
10652,ImagineDragons
10652,Pharrel
10652,ScreamingOrphans
10652,TaylorSwift
10652,VampireWeekend
10653,BlakeShelton
10653,Pitbull
10653,TaylorSwift
10654,AlanThicke
10654,TheShins
10654,U2
10655,AlanThicke
10655,KatyPerry
10655,Lorde
10655,TheShins
10655,WalinJennys
10656,AlanThicke
10656,Lorde
10656,ScreamingOrphans
10657,Lorde
10657,RascalFlats
10657,ScreamingOrphans
10658,ImagineDragons
10658,OneDirection
10659,AlanThicke
10659,BandofHorses
10659,BlakeShelton
10659,Lorde
10659,Pharrel
10659,RascalFlats
10659,TheShins
10659,U2
10660,BlakeShelton
10660,U2
10661,ColdPlay
10661,SnowPatrol
10661,TaylorSwift
10661,WalinJennys
10662,ScreamingOrphans
10663,BlakeShelton
10663,ImagineDragons
10663,SnowPatrol
10663,TheShins
10664,AlanThicke
10664,BlakeShelton
10664,Fun
10664,VampireWeekend
10665,Lorde
10665,VampireWeekend
10665,WalinJennys
10666,AlanThicke
10666,Fun
10666,KatyPerry
10666,ScreamingOrphans
10667,KatyPerry
10667,TheShins
10667,VampireWeekend
10668,AlanThicke
10668,ImagineDragons
10668,Lumineers
10668,OneDirection
10668,Pitbull
10669,BlakeShelton
10669,ColdPlay
10669,Fun
10669,TheShins
10670,Fun
10670,Lumineers
10670,WalinJennys
10671,Fun
10671,ImagineDragons
10671,Lumineers
10671,TheShins
10672,Pharrel
10673,RascalFlats
10673,WalinJennys
10674,Pharrel
10674,RascalFlats
10674,TaylorSwift
10674,TheShins
10675,BlakeShelton
10675,Pharrel
10675,ScreamingOrphans
10676,AlanThicke
10676,TheShins
10676,WalinJennys
10677,TheShins
10678,Pharrel
10680,OneDirection
10681,AlanThicke
10681,BandofHorses
10681,ImagineDragons
10681,RascalFlats
10681,SnowPatrol
10682,Fun
10682,Lorde
10682,OneDirection
10682,TaylorSwift
10683,Pharrel
10683,TheShins
10683,VampireWeekend
10684,KatyPerry
10685,Fun
10685,RascalFlats
10685,ScreamingOrphans
10685,VampireWeekend
10686,Fun
10686,KatyPerry
10686,Pitbull
10687,ImagineDragons
10688,ImagineDragons
10688,OneDirection
10688,RascalFlats
10689,AlanThicke
10689,Pharrel
10689,ScreamingOrphans
10689,WalinJennys
10690,AlanThicke
10690,BandofHorses
10690,BlakeShelton
10691,AlanThicke
10691,ImagineDragons
10691,TheShins
10691,VampireWeekend
10692,AlanThicke
10692,Fun
10692,Pitbull
10692,SnowPatrol
10692,TaylorSwift
10693,BlakeShelton
10693,ImagineDragons
10693,Pharrel
10693,TaylorSwift
10693,TheShins
10694,KatyPerry
10694,Lumineers
10694,OneDirection
10694,Pharrel
10694,TaylorSwift
10694,VampireWeekend
10695,BlakeShelton
10695,Pitbull
10695,U2
10695,WalinJennys
10696,Fun
10697,OneDirection
10698,Pitbull
10698,TaylorSwift
10698,VampireWeekend
10699,AlanThicke
10700,BlakeShelton
10700,OneDirection
10700,Pharrel
10700,TaylorSwift
10700,U2
10701,BlakeShelton
10701,ColdPlay
10702,KatyPerry
10702,OneDirection
10702,Pharrel
10702,Pitbull
10703,RascalFlats
10704,BlakeShelton
10705,Lumineers
10705,TheShins
10705,VampireWeekend
10706,AlanThicke
10706,BandofHorses
10706,ColdPlay
10706,TheShins
10706,VampireWeekend
10707,ColdPlay
10707,RascalFlats
10708,BlakeShelton
10708,WalinJennys
10709,Fun
10709,ImagineDragons
10710,Lorde
10710,OneDirection
10710,ScreamingOrphans
10710,VampireWeekend
10711,TheShins
10711,VampireWeekend
10711,WalinJennys
10712,BlakeShelton
10712,RascalFlats
10712,SnowPatrol
10713,AlanThicke
10713,TaylorSwift
10714,Lumineers
10715,BandofHorses
10715,Pharrel
10715,Pitbull
10717,KatyPerry
10717,Lorde
10717,Pharrel
10718,ColdPlay
10718,RascalFlats
10718,TaylorSwift
10718,U2
10719,BlakeShelton
10719,Fun
10719,Pharrel
10720,Pharrel
10720,SnowPatrol
10720,TheShins
10721,AlanThicke
10721,BandofHorses
10721,OneDirection
10722,Fun
10722,Pharrel
10722,TheShins
10722,U2
10722,VampireWeekend
10723,KatyPerry
10723,Lorde
10724,AlanThicke
10724,ImagineDragons
10724,Pharrel
10724,VampireWeekend
10725,Pharrel
10725,VampireWeekend
10726,Fun
10726,SnowPatrol
10726,TheShins
10727,BlakeShelton
10727,ColdPlay
10727,ImagineDragons
10727,TheShins
10728,BlakeShelton
10728,ScreamingOrphans
10729,Fun
10729,WalinJennys
10730,AlanThicke
10730,BandofHorses
10730,KatyPerry
10730,ScreamingOrphans
10731,ImagineDragons
10731,Lumineers
10731,VampireWeekend
10732,Lorde
10732,SnowPatrol
10733,SnowPatrol
10734,ColdPlay
10735,BandofHorses
10735,Lumineers
10735,Pitbull
10735,U2
10736,ColdPlay
10736,RascalFlats
10736,ScreamingOrphans
10737,Lumineers
10738,KatyPerry
10739,BlakeShelton
10739,Lorde
10739,OneDirection
10739,RascalFlats
10739,ScreamingOrphans
10739,TheShins
10740,BandofHorses
10740,TaylorSwift
10740,VampireWeekend
10741,TaylorSwift
10741,TheShins
10742,Lorde
10743,BandofHorses
10743,ImagineDragons
10743,Lorde
10743,OneDirection
10743,U2
10744,Pharrel
10744,TaylorSwift
10746,BandofHorses
10746,Lorde
10746,Pharrel
10746,Pitbull
10746,RascalFlats
10748,OneDirection
10748,RascalFlats
10748,VampireWeekend
10749,BlakeShelton
10749,ImagineDragons
10749,Pharrel
10749,ScreamingOrphans
10749,VampireWeekend
10750,Fun
10750,Pharrel
10750,SnowPatrol
10750,TheShins
10750,U2
10750,VampireWeekend
10751,BandofHorses
10751,RascalFlats
10752,AlanThicke
10752,Fun
10752,KatyPerry
10752,Pharrel
10752,Pitbull
10752,TaylorSwift
10752,U2
10753,TaylorSwift
10754,BlakeShelton
10754,RascalFlats
10754,ScreamingOrphans
10754,WalinJennys
10755,Fun
10755,ImagineDragons
10755,RascalFlats
10755,ScreamingOrphans
10755,SnowPatrol
10756,Pitbull
10756,RascalFlats
10756,TaylorSwift
10756,WalinJennys
10757,RascalFlats
10757,U2
10758,ImagineDragons
10758,TaylorSwift
10759,Fun
10759,TheShins
10759,U2
10760,Fun
10760,OneDirection
10760,Pitbull
10761,BlakeShelton
10761,Pitbull
10761,SnowPatrol
10762,SnowPatrol
10763,BlakeShelton
10763,Fun
10763,Pitbull
10763,ScreamingOrphans
10763,U2
10763,VampireWeekend
10764,BlakeShelton
10765,ColdPlay
10765,OneDirection
10765,Pharrel
10765,TheShins
10765,U2
10765,VampireWeekend
10766,BandofHorses
10766,WalinJennys
10767,BandofHorses
10767,ImagineDragons
10767,KatyPerry
10767,OneDirection
10767,SnowPatrol
10768,BlakeShelton
10768,KatyPerry
10768,Pharrel
10769,KatyPerry
10769,SnowPatrol
10770,AlanThicke
10770,TaylorSwift
10770,WalinJennys
10771,OneDirection
10772,OneDirection
10772,TheShins
10772,VampireWeekend
10773,Lorde
10773,Lumineers
10773,Pitbull
10774,Fun
10774,Lorde
10775,TheShins
10776,BandofHorses
10776,BlakeShelton
10776,ImagineDragons
10776,Lorde
10776,Pharrel
10776,Pitbull
10776,SnowPatrol
10777,BandofHorses
10777,BlakeShelton
10777,KatyPerry
10777,Lorde
10777,U2
10778,AlanThicke
10778,Fun
10778,RascalFlats
10779,TaylorSwift
10779,TheShins
10780,BandofHorses
10780,ImagineDragons
10780,OneDirection
10781,Pitbull
10781,TaylorSwift
10781,VampireWeekend
10782,Lumineers
10782,ScreamingOrphans
10782,SnowPatrol
10782,WalinJennys
10783,SnowPatrol
10784,OneDirection
10784,ScreamingOrphans
10784,TheShins
10784,U2
10785,BandofHorses
10785,OneDirection
10785,RascalFlats
10785,U2
10786,KatyPerry
10786,Lorde
10786,OneDirection
10786,Pitbull
10786,RascalFlats
10786,WalinJennys
10787,Lumineers
10787,SnowPatrol
10787,TaylorSwift
10787,U2
10787,WalinJennys
10788,AlanThicke
10788,ColdPlay
10788,Pharrel
10788,VampireWeekend
10789,Lorde
10789,ScreamingOrphans
10790,BandofHorses
10790,ImagineDragons
10790,Lumineers
10790,VampireWeekend
10791,ColdPlay
10791,KatyPerry
10792,ImagineDragons
10792,KatyPerry
10792,OneDirection
10792,Pitbull
10792,ScreamingOrphans
10792,TheShins
10793,AlanThicke
10793,BandofHorses
10793,Lumineers
10793,ScreamingOrphans
10793,TheShins
10794,RascalFlats
10794,WalinJennys
10796,AlanThicke
10796,Lorde
10796,Pitbull
10796,TheShins
10797,KatyPerry
10797,TaylorSwift
10797,TheShins
10797,U2
10797,VampireWeekend
10798,KatyPerry
10798,Pharrel
10798,TheShins
10798,VampireWeekend
10799,BlakeShelton
10799,RascalFlats
10799,SnowPatrol
10800,Lumineers
10800,Pitbull
10800,TaylorSwift
10801,AlanThicke
10801,ScreamingOrphans
10801,SnowPatrol
10801,TheShins
10801,VampireWeekend
10802,SnowPatrol
10802,U2
10802,VampireWeekend
10803,AlanThicke
10803,Fun
10803,KatyPerry
10803,Pharrel
10803,VampireWeekend
10804,Fun
10804,TaylorSwift
10805,BandofHorses
10805,BlakeShelton
10805,KatyPerry
10805,Pitbull
10805,TheShins
10806,AlanThicke
10806,RascalFlats
10806,ScreamingOrphans
10806,TheShins
10806,WalinJennys
10807,ColdPlay
10807,OneDirection
10807,TheShins
10808,BandofHorses
10808,Fun
10808,KatyPerry
10808,Pitbull
10808,TaylorSwift
10808,TheShins
10808,U2
10808,VampireWeekend
10809,Lumineers
10809,RascalFlats
10809,TheShins
10810,Lorde
10810,Pharrel
10810,RascalFlats
10810,VampireWeekend
10811,Lumineers
10811,RascalFlats
10812,Fun
10812,OneDirection
10812,WalinJennys
10813,AlanThicke
10813,Fun
10813,TaylorSwift
10815,SnowPatrol
10815,U2
10815,WalinJennys
10816,BandofHorses
10816,Lorde
10816,RascalFlats
10816,SnowPatrol
10817,ColdPlay
10817,OneDirection
10818,ColdPlay
10818,Lumineers
10818,SnowPatrol
10819,AlanThicke
10819,BlakeShelton
10819,Pharrel
10819,ScreamingOrphans
10819,WalinJennys
10820,AlanThicke
10820,Lorde
10820,TaylorSwift
10820,TheShins
10820,VampireWeekend
10821,OneDirection
10821,Pitbull
10821,WalinJennys
10822,AlanThicke
10822,BlakeShelton
10823,Lorde
10823,Pitbull
10824,ImagineDragons
10825,KatyPerry
10825,Lumineers
10825,U2
10826,AlanThicke
10826,ImagineDragons
10826,U2
10827,BandofHorses
10828,BlakeShelton
10828,Lorde
10828,WalinJennys
10829,OneDirection
10829,TheShins
10829,WalinJennys
10830,Fun
10830,Lumineers
10830,OneDirection
10830,Pharrel
10830,Pitbull
10831,BandofHorses
10831,VampireWeekend
10832,AlanThicke
10832,Fun
10832,OneDirection
10832,Pitbull
10832,ScreamingOrphans
10832,VampireWeekend
10832,WalinJennys
10833,BlakeShelton
10833,Lorde
10833,OneDirection
10833,Pharrel
10833,RascalFlats
10833,ScreamingOrphans
10833,VampireWeekend
10834,Fun
10834,Pitbull
10834,WalinJennys
10835,ScreamingOrphans
10836,AlanThicke
10836,ColdPlay
10836,Pitbull
10837,ImagineDragons
10837,TheShins
10837,VampireWeekend
10839,Fun
10839,ScreamingOrphans
10839,U2
10840,ScreamingOrphans
10841,BlakeShelton
10841,ColdPlay
10841,KatyPerry
10841,Lorde
10841,Pharrel
10841,RascalFlats
10841,VampireWeekend
10842,ColdPlay
10842,Lumineers
10843,Fun
10843,KatyPerry
10843,Lorde
10844,BandofHorses
10844,Pitbull
10845,ColdPlay
10845,ImagineDragons
10845,Lumineers
10846,ColdPlay
10846,KatyPerry
10846,Lumineers
10846,OneDirection
10847,KatyPerry
10847,RascalFlats
10848,BlakeShelton
10848,Pharrel
10848,Pitbull
10848,RascalFlats
10848,ScreamingOrphans
10848,TheShins
10848,U2
10848,VampireWeekend
10849,ColdPlay
10849,Lorde
10849,Pharrel
10849,RascalFlats
10850,ImagineDragons
10850,OneDirection
10850,Pharrel
10850,Pitbull
10850,VampireWeekend
10850,WalinJennys
10851,ColdPlay
10851,KatyPerry
10851,Lumineers
10851,OneDirection
10851,RascalFlats
10851,TheShins
10852,BlakeShelton
10852,Pharrel
10852,RascalFlats
10852,TaylorSwift
10852,U2
10853,AlanThicke
10853,ImagineDragons
10853,TheShins
10854,Pitbull
10854,SnowPatrol
10855,BandofHorses
10855,BlakeShelton
10855,ColdPlay
10855,Lumineers
10855,OneDirection
10855,Pharrel
10855,Pitbull
10855,VampireWeekend
10856,AlanThicke
10856,OneDirection
10856,Pharrel
10857,BlakeShelton
10857,ColdPlay
10857,RascalFlats
10857,TheShins
10858,ColdPlay
10858,Pitbull
10859,ColdPlay
10859,OneDirection
10859,U2
10859,VampireWeekend
10860,Pharrel
10860,TaylorSwift
10860,VampireWeekend
10861,Fun
10861,RascalFlats
10864,BandofHorses
10864,ColdPlay
10864,VampireWeekend
10865,ColdPlay
10865,ImagineDragons
10865,RascalFlats
10865,TaylorSwift
10865,TheShins
10866,BandofHorses
10866,BlakeShelton
10866,ImagineDragons
10866,Lumineers
10867,ColdPlay
10867,KatyPerry
10867,Lorde
10867,WalinJennys
