"rules","support","confidence","coverage","lift","count","oddsRatio","oddsRatio.LL","oddsRatio.UL","lhs","rhs"
"{Candy} => {Diapers}",0.313829787234043,0.648351648351648,0.484042553191489,1.11825788890009,59,1.72201066260472,0.961416727886256,3.08432403567995,"{Candy}","{Diapers}"
"{Diapers} => {Candy}",0.313829787234043,0.541284403669725,0.579787234042553,1.11825788890009,59,1.72201066260472,0.961416727886256,3.08432403567995,"{Diapers}","{Candy}"
"{Bread} => {Chips}",0.425531914893617,0.707964601769911,0.601063829787234,1.07336568655438,80,1.70098943484823,0.925321834623177,3.12687429303296,"{Bread}","{Chips}"
"{Chips} => {Bread}",0.425531914893617,0.645161290322581,0.659574468085106,1.07336568655438,80,1.70098943484823,0.925321834623177,3.12687429303296,"{Chips}","{Bread}"
"{Milk} => {Chips}",0.425531914893617,0.707964601769911,0.601063829787234,1.07336568655438,80,1.70098943484823,0.925321834623177,3.12687429303296,"{Milk}","{Chips}"
"{Chips} => {Milk}",0.425531914893617,0.645161290322581,0.659574468085106,1.07336568655438,80,1.70098943484823,0.925321834623177,3.12687429303296,"{Chips}","{Milk}"
"{DogFood} => {Milk}",0.25,0.681159420289855,0.367021276595745,1.13325638065923,47,1.6984126984127,0.916037053944674,3.14900547058408,"{DogFood}","{Milk}"
"{Milk} => {DogFood}",0.25,0.415929203539823,0.601063829787234,1.13325638065923,47,1.6984126984127,0.916037053944674,3.14900547058408,"{Milk}","{DogFood}"
"{LightBulb} => {CatFood}",0.0478723404255319,0.45,0.106382978723404,1.321875,9,1.68938503721112,0.675062914678724,4.22778639130416,"{LightBulb}","{CatFood}"
"{CatFood} => {LightBulb}",0.0478723404255319,0.140625,0.340425531914894,1.321875,9,1.68938503721112,0.675062914678724,4.22778639130416,"{CatFood}","{LightBulb}"
"{BeefJerky} => {Softdrink}",0.0691489361702128,0.619047619047619,0.111702127659574,1.23809523809524,13,1.68567304222302,0.678549127256023,4.18760188634846,"{BeefJerky}","{Softdrink}"
"{Softdrink} => {BeefJerky}",0.0691489361702128,0.138297872340426,0.5,1.23809523809524,13,1.68567304222302,0.678549127256023,4.18760188634846,"{Softdrink}","{BeefJerky}"
"{HamburgerBuns} => {Softdrink}",0.265957446808511,0.568181818181818,0.468085106382979,1.13636363636364,50,1.66540201371662,0.937507341453855,2.95844495787118,"{HamburgerBuns}","{Softdrink}"
"{Softdrink} => {HamburgerBuns}",0.265957446808511,0.531914893617021,0.5,1.13636363636364,50,1.66540201371662,0.937507341453855,2.95844495787118,"{Softdrink}","{HamburgerBuns}"
"{Soap} => {LaundryDetergent}",0.0531914893617021,0.333333333333333,0.159574468085106,1.33333333333333,10,1.65951219512195,0.724328502391864,3.80211563767591,"{Soap}","{LaundryDetergent}"
"{LaundryDetergent} => {Soap}",0.0531914893617021,0.212765957446809,0.25,1.33333333333333,10,1.65951219512195,0.724328502391864,3.80211563767591,"{LaundryDetergent}","{Soap}"
"{LightBulb} => {Candy}",0.0638297872340425,0.6,0.106382978723404,1.23956043956044,12,1.65556788753237,0.658310510968204,4.16354438302563,"{LightBulb}","{Candy}"
"{Candy} => {LightBulb}",0.0638297872340425,0.131868131868132,0.484042553191489,1.23956043956044,12,1.65556788753237,0.658310510968204,4.16354438302563,"{Candy}","{LightBulb}"
"{Diapers} => {Chips}",0.409574468085106,0.706422018348624,0.579787234042553,1.07102693104469,77,1.63157894736842,0.890365804059857,2.98983838929744,"{Diapers}","{Chips}"
"{Chips} => {Diapers}",0.409574468085106,0.620967741935484,0.659574468085106,1.07102693104469,77,1.63157894736842,0.890365804059857,2.98983838929744,"{Chips}","{Diapers}"
"{Ammunition} => {CatFood}",0.0212765957446809,0.444444444444444,0.0478723404255319,1.30555555555556,4,1.61607813673929,0.447694936273772,5.83367899084222,"{Ammunition}","{CatFood}"
"{Soap} => {CatFood}",0.0691489361702128,0.433333333333333,0.159574468085106,1.27291666666667,13,1.61026352288488,0.735332330502186,3.5262268576751,"{Soap}","{CatFood}"
"{CatFood} => {Soap}",0.0691489361702128,0.203125,0.340425531914894,1.27291666666667,13,1.61026352288488,0.735332330502186,3.5262268576751,"{CatFood}","{Soap}"
"{CatFood} => {HamburgerBuns}",0.186170212765957,0.546875,0.340425531914894,1.16832386363636,35,1.60826865198796,0.879737526306954,2.94011336293127,"{CatFood}","{HamburgerBuns}"
"{HamburgerBuns} => {CatFood}",0.186170212765957,0.397727272727273,0.468085106382979,1.16832386363636,35,1.60826865198796,0.879737526306954,2.94011336293127,"{HamburgerBuns}","{CatFood}"
"{} => {Cookies}",0.617021276595745,0.617021276595745,1,1,116,1.60689655172414,0.0315376756908174,81.8740275363648,"{}","{Cookies}"
"{DogFood} => {Diapers}",0.23936170212766,0.652173913043478,0.367021276595745,1.12485041882728,45,1.59800664451827,0.869779942939552,2.93594403579161,"{DogFood}","{Diapers}"
"{Diapers} => {DogFood}",0.23936170212766,0.412844036697248,0.579787234042553,1.12485041882728,45,1.59800664451827,0.869779942939552,2.93594403579161,"{Diapers}","{DogFood}"
"{CatFood} => {Milk}",0.228723404255319,0.671875,0.340425531914894,1.11780973451327,43,1.56407718951014,0.836299874149016,2.92519170499127,"{CatFood}","{Milk}"
"{Milk} => {CatFood}",0.228723404255319,0.380530973451327,0.601063829787234,1.11780973451327,43,1.56407718951014,0.836299874149016,2.92519170499127,"{Milk}","{CatFood}"
"{BeefJerky} => {Cookies}",0.0797872340425532,0.714285714285714,0.111702127659574,1.1576354679803,15,1.56233421750663,0.594232351505909,4.1076326474086,"{BeefJerky}","{Cookies}"
"{Cookies} => {BeefJerky}",0.0797872340425532,0.129310344827586,0.617021276595745,1.1576354679803,15,1.56233421750663,0.594232351505909,4.1076326474086,"{Cookies}","{BeefJerky}"
"{LightBulb} => {Milk}",0.074468085106383,0.7,0.106382978723404,1.1646017699115,14,1.55817549284886,0.58797995772406,4.12924086037336,"{LightBulb}","{Milk}"
"{Milk} => {LightBulb}",0.074468085106383,0.123893805309735,0.601063829787234,1.1646017699115,14,1.55817549284886,0.58797995772406,4.12924086037336,"{Milk}","{LightBulb}"
"{DogFood} => {Cookies}",0.25,0.681159420289855,0.367021276595745,1.10394802598701,47,1.53397282174261,0.826161503080804,2.84819930373205,"{DogFood}","{Cookies}"
"{Cookies} => {DogFood}",0.25,0.405172413793103,0.617021276595745,1.10394802598701,47,1.53397282174261,0.826161503080804,2.84819930373205,"{Cookies}","{DogFood}"
"{Soap} => {Cookies}",0.111702127659574,0.7,0.159574468085106,1.13448275862069,21,1.5048222650868,0.658216727272328,3.44034108474437,"{Soap}","{Cookies}"
"{Cookies} => {Soap}",0.111702127659574,0.181034482758621,0.617021276595745,1.13448275862069,21,1.5048222650868,0.658216727272328,3.44034108474437,"{Cookies}","{Soap}"
"{} => {Bread}",0.601063829787234,0.601063829787234,1,1,113,1.50331125827815,0.0295092950049962,76.5841657309397,"{}","{Bread}"
"{} => {Milk}",0.601063829787234,0.601063829787234,1,1,113,1.50331125827815,0.0295092950049962,76.5841657309397,"{}","{Milk}"
"{ToothPaste} => {Bread}",0.0265957446808511,0.714285714285714,0.0372340425531915,1.18836915297092,5,1.49032258064516,0.324636804330633,6.84168080991448,"{ToothPaste}","{Bread}"
"{ToothPaste} => {Milk}",0.0265957446808511,0.714285714285714,0.0372340425531915,1.18836915297092,5,1.49032258064516,0.324636804330633,6.84168080991448,"{ToothPaste}","{Milk}"
"{CatFood} => {Chips}",0.24468085106383,0.71875,0.340425531914894,1.08971774193548,46,1.48889653985195,0.777687232609233,2.85051986638054,"{CatFood}","{Chips}"
"{Chips} => {CatFood}",0.24468085106383,0.370967741935484,0.659574468085106,1.08971774193548,46,1.48889653985195,0.777687232609233,2.85051986638054,"{Chips}","{CatFood}"
"{Bread} => {Cookies}",0.393617021276596,0.654867256637168,0.601063829787234,1.061336588343,74,1.48667163067759,0.820097171121381,2.69503738738593,"{Bread}","{Cookies}"
"{Cookies} => {Bread}",0.393617021276596,0.637931034482759,0.617021276595745,1.061336588343,74,1.48667163067759,0.820097171121381,2.69503738738593,"{Cookies}","{Bread}"
"{Antacid} => {DogFood}",0.0957446808510638,0.439024390243902,0.218085106382979,1.19618239660657,18,1.47510844866763,0.734874577310007,2.96097456969545,"{Antacid}","{DogFood}"
"{DogFood} => {Antacid}",0.0957446808510638,0.260869565217391,0.367021276595745,1.19618239660657,18,1.47510844866763,0.734874577310007,2.96097456969545,"{DogFood}","{Antacid}"
"{BeefJerky} => {Diapers}",0.074468085106383,0.666666666666667,0.111702127659574,1.14984709480122,14,1.46771378708551,0.577405506826116,3.73079878063863,"{BeefJerky}","{Diapers}"
"{Diapers} => {BeefJerky}",0.074468085106383,0.128440366972477,0.579787234042553,1.14984709480122,14,1.46771378708551,0.577405506826116,3.73079878063863,"{Diapers}","{BeefJerky}"
"{BeefJerky} => {Candy}",0.0638297872340425,0.571428571428571,0.111702127659574,1.18053375196232,12,1.46474677259186,0.597711218551501,3.58949780634475,"{BeefJerky}","{Candy}"
"{Candy} => {BeefJerky}",0.0638297872340425,0.131868131868132,0.484042553191489,1.18053375196232,12,1.46474677259186,0.597711218551501,3.58949780634475,"{Candy}","{BeefJerky}"
"{CatFood} => {Candy}",0.186170212765957,0.546875,0.340425531914894,1.12980769230769,35,1.45897705114744,0.799040621809747,2.66396222879607,"{CatFood}","{Candy}"
"{Candy} => {CatFood}",0.186170212765957,0.384615384615385,0.484042553191489,1.12980769230769,35,1.45897705114744,0.799040621809747,2.66396222879607,"{Candy}","{CatFood}"
"{CatFood} => {Diapers}",0.218085106382979,0.640625,0.340425531914894,1.10493119266055,41,1.45659263860848,0.786294401552217,2.69830499957784,"{CatFood}","{Diapers}"
"{Diapers} => {CatFood}",0.218085106382979,0.376146788990826,0.579787234042553,1.10493119266055,41,1.45659263860848,0.786294401552217,2.69830499957784,"{Diapers}","{CatFood}"
"{Candy} => {Chips}",0.340425531914894,0.703296703296703,0.484042553191489,1.06628855015952,64,1.45379413974455,0.794434060695953,2.66040632611357,"{Candy}","{Chips}"
"{Chips} => {Candy}",0.340425531914894,0.516129032258065,0.659574468085106,1.06628855015952,64,1.45379413974455,0.794434060695953,2.66040632611357,"{Chips}","{Candy}"
"{Bread} => {Milk}",0.382978723404255,0.63716814159292,0.601063829787234,1.06006735061477,72,1.45231528523733,0.804129647235367,2.62298460824768,"{Bread}","{Milk}"
"{Milk} => {Bread}",0.382978723404255,0.63716814159292,0.601063829787234,1.06006735061477,72,1.45231528523733,0.804129647235367,2.62298460824768,"{Milk}","{Bread}"
"{Softdrink} => {Cookies}",0.329787234042553,0.659574468085106,0.5,1.06896551724138,62,1.42907551164432,0.794265176827621,2.57125312498083,"{Softdrink}","{Cookies}"
"{Cookies} => {Softdrink}",0.329787234042553,0.53448275862069,0.617021276595745,1.06896551724138,62,1.42907551164432,0.794265176827621,2.57125312498083,"{Cookies}","{Softdrink}"
"{CatFood} => {Bread}",0.223404255319149,0.65625,0.340425531914894,1.09181415929204,42,1.41336441336441,0.758936142204267,2.63210414404969,"{CatFood}","{Bread}"
"{Bread} => {CatFood}",0.223404255319149,0.371681415929204,0.601063829787234,1.09181415929204,42,1.41336441336441,0.758936142204267,2.63210414404969,"{Bread}","{CatFood}"
"{DogFood} => {Candy}",0.196808510638298,0.536231884057971,0.367021276595745,1.10781971651537,37,1.38673253352152,0.767616965893564,2.50519100667411,"{DogFood}","{Candy}"
"{Candy} => {DogFood}",0.196808510638298,0.406593406593407,0.484042553191489,1.10781971651537,37,1.38673253352152,0.767616965893564,2.50519100667411,"{Candy}","{DogFood}"
"{} => {Diapers}",0.579787234042553,0.579787234042553,1,1,109,1.37735849056604,0.0270414539885271,70.1558581997568,"{}","{Diapers}"
"{Ammunition} => {Diapers}",0.0319148936170213,0.666666666666667,0.0478723404255319,1.14984709480122,6,1.37267080745342,0.362089214588307,5.2037593767524,"{Ammunition}","{Diapers}"
"{BeefJerky} => {Milk}",0.074468085106383,0.666666666666667,0.111702127659574,1.10914454277286,14,1.33098827470687,0.523202895655336,3.3859326890541,"{BeefJerky}","{Milk}"
"{Milk} => {BeefJerky}",0.074468085106383,0.123893805309735,0.601063829787234,1.10914454277286,14,1.33098827470687,0.523202895655336,3.3859326890541,"{Milk}","{BeefJerky}"
"{LaundryDetergent} => {Softdrink}",0.138297872340426,0.553191489361702,0.25,1.1063829787234,26,1.32252588694619,0.685431571383269,2.55178604935427,"{LaundryDetergent}","{Softdrink}"
"{Softdrink} => {LaundryDetergent}",0.138297872340426,0.276595744680851,0.5,1.1063829787234,26,1.32252588694619,0.685431571383269,2.55178604935427,"{Softdrink}","{LaundryDetergent}"
"{InkPen} => {Bread}",0.0531914893617021,0.666666666666667,0.0797872340425532,1.10914454277286,10,1.300395256917,0.443764271708159,3.81064437139798,"{InkPen}","{Bread}"
"{Soap} => {Candy}",0.0851063829787234,0.533333333333333,0.159574468085106,1.1018315018315,16,1.25850650833524,0.582051348213735,2.72113214131848,"{Soap}","{Candy}"
"{Candy} => {Soap}",0.0851063829787234,0.175824175824176,0.484042553191489,1.1018315018315,16,1.25850650833524,0.582051348213735,2.72113214131848,"{Candy}","{Soap}"
"{Ammunition} => {Milk}",0.0319148936170213,0.666666666666667,0.0478723404255319,1.10914454277286,6,1.25249169435216,0.330215673872812,4.75063895672429,"{Ammunition}","{Milk}"
"{BeefJerky} => {Antacid}",0.0265957446808511,0.238095238095238,0.111702127659574,1.0917537746806,5,1.20091324200913,0.427733371067009,3.37170936940281,"{BeefJerky}","{Antacid}"
"{Antacid} => {BeefJerky}",0.0265957446808511,0.121951219512195,0.218085106382979,1.0917537746806,5,1.20091324200913,0.427733371067009,3.37170936940281,"{Antacid}","{BeefJerky}"
"{LightBulb} => {Chips}",0.074468085106383,0.7,0.106382978723404,1.06129032258065,14,1.18099547511312,0.444158016625326,3.14021195167175,"{LightBulb}","{Chips}"
"{Chips} => {LightBulb}",0.074468085106383,0.112903225806452,0.659574468085106,1.06129032258065,14,1.18099547511312,0.444158016625326,3.14021195167175,"{Chips}","{LightBulb}"
"{Candy} => {Cookies}",0.308510638297872,0.637362637362637,0.484042553191489,1.03296703296703,58,1.17910447761194,0.656308722851198,2.11834357935197,"{Candy}","{Cookies}"
"{Cookies} => {Candy}",0.308510638297872,0.5,0.617021276595745,1.03296703296703,58,1.17910447761194,0.656308722851198,2.11834357935197,"{Cookies}","{Candy}"
"{Ammunition} => {Cookies}",0.0319148936170213,0.666666666666667,0.0478723404255319,1.08045977011494,6,1.16806722689076,0.307805370258297,4.43260962403396,"{Ammunition}","{Cookies}"
"{Soap} => {Bread}",0.101063829787234,0.633333333333333,0.159574468085106,1.05368731563422,19,1.15734989648033,0.52289381364231,2.56162675468045,"{Soap}","{Bread}"
"{Bread} => {Soap}",0.101063829787234,0.168141592920354,0.601063829787234,1.05368731563422,19,1.15734989648033,0.52289381364231,2.56162675468045,"{Bread}","{Soap}"
"{Candy} => {Softdrink}",0.25,0.516483516483517,0.484042553191489,1.03296703296703,47,1.13483146067416,0.642204843203371,2.0053452691387,"{Candy}","{Softdrink}"
"{Softdrink} => {Candy}",0.25,0.5,0.5,1.03296703296703,47,1.13483146067416,0.642204843203371,2.0053452691387,"{Softdrink}","{Candy}"
"{BeefJerky} => {DogFood}",0.0425531914893617,0.380952380952381,0.111702127659574,1.03795721187026,8,1.0903342366757,0.437223451237553,2.71904158915132,"{BeefJerky}","{DogFood}"
"{DogFood} => {BeefJerky}",0.0425531914893617,0.115942028985507,0.367021276595745,1.03795721187026,8,1.0903342366757,0.437223451237553,2.71904158915132,"{DogFood}","{BeefJerky}"
"{BeefJerky} => {Bread}",0.0691489361702128,0.619047619047619,0.111702127659574,1.0299199325748,13,1.0667251975417,0.428553299345749,2.65521849629338,"{BeefJerky}","{Bread}"
"{Bread} => {BeefJerky}",0.0691489361702128,0.115044247787611,0.601063829787234,1.0299199325748,13,1.0667251975417,0.428553299345749,2.65521849629338,"{Bread}","{BeefJerky}"
"{Soap} => {DogFood}",0.0585106382978723,0.366666666666667,0.159574468085106,0.999033816425121,11,1.01314924391847,0.456685795623699,2.24765342011725,"{Soap}","{DogFood}"
"{DogFood} => {Soap}",0.0585106382978723,0.159420289855072,0.367021276595745,0.999033816425121,11,1.01314924391847,0.456685795623699,2.24765342011725,"{DogFood}","{Soap}"
"{} => {Softdrink}",0.5,0.5,1,1,94,1,0.0196380853536569,50.9214611298033,"{}","{Softdrink}"
"{Soap} => {Softdrink}",0.0797872340425532,0.5,0.159574468085106,1,15,1,0.463189758397721,2.15894238132386,"{Soap}","{Softdrink}"
"{Softdrink} => {Soap}",0.0797872340425532,0.159574468085106,0.5,1,15,1,0.463189758397721,2.15894238132386,"{Softdrink}","{Soap}"
"{LightBulb} => {Antacid}",0.0212765957446809,0.2,0.106382978723404,0.917073170731707,4,0.956363636363636,0.317174259825583,2.883687363097,"{LightBulb}","{Antacid}"
"{} => {Candy}",0.484042553191489,0.484042553191489,1,1,91,0.938461538461538,0.0184293954975571,47.7883313800683,"{}","{Candy}"
"{} => {HamburgerBuns}",0.468085106382979,0.468085106382979,1,1,88,0.880597014925373,0.0172925154080607,44.8431639004937,"{}","{HamburgerBuns}"
"{InkPen} => {Softdrink}",0.0372340425531915,0.466666666666667,0.0797872340425532,0.933333333333333,7,0.872268907563025,0.312689671681683,2.43325288938785,"{InkPen}","{Softdrink}"
"{LaundryDetergent} => {Milk}",0.143617021276596,0.574468085106383,0.25,0.955752212389381,27,0.860707740025377,0.44314645525545,1.67172230524229,"{LaundryDetergent}","{Milk}"
"{Milk} => {LaundryDetergent}",0.143617021276596,0.238938053097345,0.601063829787234,0.955752212389381,27,0.860707740025377,0.44314645525545,1.67172230524229,"{Milk}","{LaundryDetergent}"
"{BeefJerky} => {HamburgerBuns}",0.0478723404255319,0.428571428571429,0.111702127659574,0.915584415584416,9,0.846037735849057,0.345237999835347,2.07329393294473,"{BeefJerky}","{HamburgerBuns}"
"{HamburgerBuns} => {BeefJerky}",0.0478723404255319,0.102272727272727,0.468085106382979,0.915584415584416,9,0.846037735849057,0.345237999835347,2.07329393294473,"{HamburgerBuns}","{BeefJerky}"
"{Ammunition} => {Softdrink}",0.0212765957446809,0.444444444444444,0.0478723404255319,0.888888888888889,4,0.809141135107986,0.225052910912864,2.90913534007711,"{Ammunition}","{Softdrink}"
"{Soap} => {Diapers}",0.0851063829787234,0.533333333333333,0.159574468085106,0.919877675840979,16,0.797160243407708,0.368002306295644,1.72679475861578,"{Soap}","{Diapers}"
"{Diapers} => {Soap}",0.0851063829787234,0.146788990825688,0.579787234042553,0.919877675840979,16,0.797160243407708,0.368002306295644,1.72679475861578,"{Diapers}","{Soap}"
"{LaundryDetergent} => {Candy}",0.106382978723404,0.425531914893617,0.25,0.879120879120879,20,0.735028607755881,0.379988863406283,1.42179707419977,"{LaundryDetergent}","{Candy}"
"{Candy} => {LaundryDetergent}",0.106382978723404,0.21978021978022,0.484042553191489,0.879120879120879,20,0.735028607755881,0.379988863406283,1.42179707419977,"{Candy}","{LaundryDetergent}"
"{} => {DogFood}",0.367021276595745,0.367021276595745,1,1,69,0.581589958158996,0.0114124279461085,29.6384679078495,"{}","{DogFood}"
"{} => {CatFood}",0.340425531914894,0.340425531914894,1,1,64,0.518072289156627,0.0101621628862558,26.4115916853679,"{}","{CatFood}"
"{} => {LaundryDetergent}",0.25,0.25,1,1,47,0.335689045936396,0.00656992883548431,17.15195679945,"{}","{LaundryDetergent}"
"{} => {Antacid}",0.218085106382979,0.218085106382979,1,1,41,0.28135593220339,0.00549914518699309,14.3951755944315,"{}","{Antacid}"
"{} => {Soap}",0.159574468085106,0.159574468085106,1,1,30,0.192429022082019,0.00374600252423749,9.88491820276588,"{}","{Soap}"
"{} => {BeefJerky}",0.111702127659574,0.111702127659574,1,1,21,0.128358208955224,0.00248249746716508,6.63679621998072,"{}","{BeefJerky}"
"{} => {LightBulb}",0.106382978723404,0.106382978723404,1,1,20,0.121661721068249,0.00235042825633785,6.29739466983371,"{}","{LightBulb}"
