Post ID,Account ID,Account username,Account name,Description,Duration (sec),Publish time,Permalink,Post type,Data comment,Date,Views,Reach,Likes,Shares,Profile visits,Replies,Sticker taps,Navigation,Link clicks
1.80611517739591e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,,23.0,06/13/2025 12:29,https://instagram.com/stories/atu_business/3654270069363741627,IG story,,Lifetime,344.0,300,1,0.0,,0.0,,227.0,
1.80840529666673e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,,15.0,06/12/2025 16:48,https://instagram.com/stories/atu_business/3653675550335368215,IG story,,Lifetime,226.0,198,8,0.0,,0.0,,210.0,
1.79734343998948e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,,15.0,06/12/2025 14:21,https://instagram.com/stories/atu_business/3653601667259413525,IG story,,Lifetime,231.0,200,9,1.0,,0.0,,204.0,
1.80711786138035e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,"Good as Gold 
Ambassador",15.0,06/12/2025 09:20,,IG story,,Lifetime,187.0,176,2,0.0,1.0,0.0,,209.0,
1.79991195447952e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,,0.0,06/12/2025 09:04,https://instagram.com/stories/atu_business/3653442418151593997,IG story,,Lifetime,232.0,205,3,0.0,,0.0,,,
1.80825484966938e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,,0.0,06/12/2025 07:59,,IG story,,Lifetime,191.0,182,4,0.0,1.0,0.0,,,
1.80489774381422e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,#SOLA2025,0.0,06/11/2025 06:34,https://instagram.com/stories/atu_business/3652642070029745686,IG story,,Lifetime,278.0,270,3,0.0,,0.0,,276.0,
1.82806332042665e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,,15.0,06/10/2025 11:21,https://instagram.com/stories/atu_business/3652061775480116446,IG story,,Lifetime,203.0,189,3,0.0,,0.0,,200.0,
1.80292976214769e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,,0.0,06/10/2025 06:58,https://instagram.com/stories/atu_business/3651929258492062249,IG story,,Lifetime,204.0,197,2,0.0,,0.0,,211.0,
1.80511722291048e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,,0.0,06/09/2025 18:10,,IG story,,Lifetime,202.0,193,0,0.0,,0.0,,219.0,
1.80605147089588e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,The last few days ✈️,0.0,06/09/2025 10:01,https://instagram.com/stories/atu_business/3651296383484625732,IG story,,Lifetime,260.0,226,5,0.0,3.0,0.0,,,
1.80748967539038e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,,0.0,06/09/2025 09:48,https://instagram.com/stories/atu_business/3651290274019465994,IG story,,Lifetime,280.0,235,8,0.0,,0.0,,236.0,
1.81882331653143e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,,5.0,06/08/2025 17:06,https://instagram.com/stories/atu_business/3650785717602587829,IG story,,Lifetime,,191,3,0.0,3.0,0.0,,205.0,
1.80584457440015e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,,5.0,06/07/2025 15:15,,IG story,,Lifetime,145.0,139,0,0.0,,0.0,,151.0,
1.80668950518626e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,,15.0,06/07/2025 13:40,,IG story,,Lifetime,127.0,123,4,0.0,,0.0,,137.0,
1.79337355470283e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,,15.0,06/07/2025 10:51,https://instagram.com/stories/atu_business/3649871985051471120,IG story,,Lifetime,127.0,120,1,0.0,1.0,0.0,,121.0,
1.80567567292016e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,,15.0,06/07/2025 10:48,https://instagram.com/stories/atu_business/3649870739511162968,IG story,,Lifetime,131.0,124,1,0.0,,0.0,,125.0,
1.79118035551118e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,,0.0,06/07/2025 10:47,https://instagram.com/stories/atu_business/3649870214795304970,IG story,,Lifetime,131.0,126,1,0.0,,0.0,,132.0,
1.80961383435934e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,,0.0,06/07/2025 10:46,https://instagram.com/stories/atu_business/3649869806773277041,IG story,,Lifetime,136.0,130,1,0.0,,0.0,,,
1.78587157503781e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,,15.0,06/07/2025 09:04,https://instagram.com/stories/atu_business/3649818244014526926,IG story,,Lifetime,138.0,132,1,0.0,,0.0,,137.0,
1.80866137936623e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,,15.0,06/07/2025 09:03,https://instagram.com/stories/atu_business/3649817959791781714,IG story,,Lifetime,145.0,137,2,0.0,,0.0,,140.0,
1.81747803763321e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,,15.0,06/07/2025 07:06,https://instagram.com/stories/atu_business/3649759027564788791,IG story,,Lifetime,,137,3,0.0,,0.0,,,
1.83932484371186e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,,15.0,06/06/2025 17:21,https://instagram.com/stories/atu_business/3649343914848362894,IG story,,Lifetime,151.0,134,3,0.0,1.0,0.0,4.0,146.0,
1.85103521800402e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,,0.0,06/06/2025 17:16,https://instagram.com/stories/atu_business/3649341018530590526,IG story,,Lifetime,,137,3,,,,,155.0,
1.79937338817988e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,,15.0,06/06/2025 16:26,https://instagram.com/stories/atu_business/3649316107225193432,IG story,,Lifetime,156.0,138,3,,,,,169.0,
1.80585645022361e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,,15.0,06/06/2025 16:01,https://instagram.com/stories/atu_business/3649303540620609991,IG story,,Lifetime,,150,2,0.0,,0.0,,164.0,
1.8069652123952e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,,15.0,06/06/2025 16:00,https://instagram.com/stories/atu_business/3649302990369879559,IG story,,Lifetime,174.0,155,2,0.0,1.0,0.0,,168.0,
1.78526510824612e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,,15.0,06/06/2025 15:10,https://instagram.com/stories/atu_business/3649277787929801362,IG story,,Lifetime,181.0,165,2,0.0,,0.0,,196.0,
1.85139643420507e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,"Last day 🥺
#SOLA2025",0.0,06/06/2025 07:13,https://instagram.com/stories/atu_business/3649037773874513125,IG story,,Lifetime,1042.0,855,6,0.0,,0.0,,211.0,
1.80864672586564e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,,0.0,06/06/2025 04:23,https://instagram.com/stories/atu_business/3648951997337782519,IG story,,Lifetime,207.0,188,3,0.0,,0.0,,196.0,
1.78523549704629e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,,15.0,06/05/2025 19:18,https://instagram.com/stories/atu_business/3648677902486162440,IG story,,Lifetime,191.0,176,2,0.0,,0.0,,180.0,
1.81403881694018e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,,15.0,06/05/2025 19:18,https://instagram.com/stories/atu_business/3648677730922400982,IG story,,Lifetime,196.0,180,3,0.0,,0.0,7.0,185.0,
1.81017231135454e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,,15.0,06/05/2025 16:37,https://instagram.com/stories/atu_business/3648596780641604905,IG story,,Lifetime,,186,3,0.0,,0.0,,,
1.80056501577802e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,,0.0,06/05/2025 16:35,https://instagram.com/stories/atu_business/3648595655485912006,IG story,,Lifetime,204.0,189,5,0.0,,0.0,,194.0,
1.79069169211707e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,FYI Chipotle is OPEN 🙌🏼,15.0,06/05/2025 14:04,,IG story,,Lifetime,155.0,149,3,1.0,,0.0,,193.0,
1.80343152716489e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,,25.0,06/05/2025 10:32,https://instagram.com/stories/atu_business/3648412898453377233,IG story,,Lifetime,188.0,172,1,0.0,,0.0,2.0,180.0,
1.79173136699993e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,Level up with us 😎,0.0,06/05/2025 10:31,,IG story,,Lifetime,342.0,295,2,0.0,,0.0,9.0,178.0,
1.78525648084601e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,,0.0,06/05/2025 08:41,https://instagram.com/stories/atu_business/3648357307995425907,IG story,,Lifetime,188.0,174,2,0.0,,0.0,,188.0,
1.80383067593222e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,,11.0,06/05/2025 08:41,https://instagram.com/stories/atu_business/3648357096091010074,IG story,,Lifetime,190.0,177,3,0.0,,0.0,2.0,173.0,
1.81471900123773e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,,15.0,06/05/2025 05:17,https://instagram.com/stories/atu_business/3648254632826138481,IG story,,Lifetime,196.0,182,1,0.0,,0.0,,179.0,
1.81812405703197e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,,20.0,06/04/2025 20:57,https://instagram.com/stories/atu_business/3648002721925113432,IG story,,Lifetime,199.0,183,1,0.0,,,,187.0,
1.80482132811562e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,,0.0,06/04/2025 20:57,https://instagram.com/stories/atu_business/3648002635304435543,IG story,,Lifetime,208.0,188,2,0.0,,0.0,2.0,176.0,
1.80642728811117e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,,0.0,06/04/2025 18:50,https://instagram.com/stories/atu_business/3647938753458430247,IG story,,Lifetime,217.0,200,3,0.0,,0.0,,,
1.80696458298126e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,,0.0,06/04/2025 10:50,https://instagram.com/stories/atu_business/3647697177746425023,IG story,,Lifetime,210.0,199,1,2.0,1.0,0.0,2.0,199.0,
1.80324772553922e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,,0.0,06/04/2025 10:50,https://instagram.com/stories/atu_business/3647697120041134962,IG story,,Lifetime,214.0,202,1,0.0,,0.0,,,
1.85050419790582e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,,0.0,06/04/2025 10:05,https://instagram.com/stories/atu_business/3647674936988075323,IG story,,Lifetime,,206,2,0.0,1.0,0.0,,218.0,
1.80571405642159e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,,5.0,06/04/2025 09:19,,IG story,,Lifetime,188.0,180,0,,,,,,
1.80313751184222e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,,0.0,06/04/2025 07:47,https://instagram.com/stories/atu_business/3647605316952295132,IG story,,Lifetime,243.0,227,2,0.0,,0.0,,235.0,
1.80322206474046e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,,0.0,06/04/2025 07:46,https://instagram.com/stories/atu_business/3647604929247746381,IG story,,Lifetime,258.0,235,1,0.0,,0.0,,236.0,
1.84159414901018e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,,0.0,06/03/2025 18:58,https://instagram.com/stories/atu_business/3647218279741025309,IG story,,Lifetime,317.0,287,2,0.0,1.0,0.0,23.0,306.0,
1.80612818451524e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,"Ready for
#SOLA2025",0.0,06/03/2025 08:26,https://instagram.com/stories/atu_business/3646899982944198669,IG story,,Lifetime,322.0,288,3,0.0,,0.0,15.0,312.0,
1.78806793773274e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,Come to Level Up!,5.0,06/02/2025 15:56,,IG story,,Lifetime,164.0,159,1,0.0,,0.0,,180.0,1.0
1.80624181551343e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,,0.0,06/01/2025 08:31,,IG story,,Lifetime,229.0,220,6,0.0,2.0,0.0,,294.0,
1.80719499385033e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,,0.0,05/31/2025 19:32,https://instagram.com/stories/atu_business/3645061018574733626,IG story,,Lifetime,236.0,223,5,0.0,,0.0,,243.0,
1.78476393574828e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,,0.0,05/31/2025 10:46,,IG story,,Lifetime,180.0,171,3,0.0,,0.0,,222.0,
1.79293936650532e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,,15.0,05/31/2025 10:15,,IG story,,Lifetime,181.0,172,3,0.0,3.0,0.0,,231.0,
1.8061551103901e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,,0.0,05/29/2025 09:45,,IG story,,Lifetime,201.0,194,1,0.0,1.0,0.0,,208.0,
1.79094116041484e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,,0.0,05/28/2025 14:07,https://instagram.com/stories/atu_business/3642723053638364651,IG story,,Lifetime,454.0,428,7,0.0,3.0,0.0,,465.0,
1.81603997383595e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,,0.0,05/26/2025 06:41,,IG story,,Lifetime,196.0,190,2,0.0,1.0,0.0,,203.0,
1.80109137447332e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,,5.0,05/23/2025 16:07,,IG story,,Lifetime,188.0,177,1,0.0,,0.0,,176.0,
1.85032577350384e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,,0.0,05/23/2025 05:29,,IG story,,Lifetime,296.0,285,5,0.0,3.0,0.0,17.0,324.0,
1.78624615924051e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,Sneak peek at our day 👀,0.0,05/20/2025 17:31,,IG story,,Lifetime,307.0,301,4,1.0,,0.0,24.0,332.0,
1.80511999793697e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,,0.0,05/19/2025 10:41,,IG story,,Lifetime,234.0,227,1,0.0,3.0,0.0,,242.0,
1.80879328336193e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,,5.0,05/16/2025 20:26,,IG story,,Lifetime,262.0,259,3,0.0,,0.0,,250.0,
1.80807304006842e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,"Congrats
Dr. Hopson!!!",27.0,05/16/2025 17:52,https://instagram.com/stories/atu_business/3634138984118331855,IG story,,Lifetime,349.0,309,12,0.0,2.0,0.0,,319.0,
1.83500589701555e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,Some @dutchbroscoffee to finish off our season!!! What a fun week!,6.0,05/15/2025 14:22,https://instagram.com/stories/atu_business/3633308594705689225,IG story,,Lifetime,191.0,185,0,0.0,2.0,0.0,,211.0,
1.80770344456814e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,,5.0,05/15/2025 12:39,,IG story,,Lifetime,204.0,190,1,0.0,,0.0,,211.0,
1.83566165711456e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,Last day!! Final round!!!,5.0,05/15/2025 07:32,https://instagram.com/stories/atu_business/3633102422716911210,IG story,,Lifetime,225.0,206,0,0.0,,0.0,,224.0,8.0
1.85043545050618e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,@mekkybliss_ first time to Las Vegas!!,14.0,05/14/2025 20:18,https://instagram.com/stories/atu_business/3632762946616404860,IG story,,Lifetime,424.0,381,2,0.0,,0.0,9.0,278.0,
1.83519547901571e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,,0.0,05/14/2025 16:56,https://instagram.com/stories/atu_business/3632661261722479883,IG story,,Lifetime,779.0,696,1,0.0,,0.0,,344.0,
1.80891871486257e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,Today at the NCAA DII Golf Championships is Folds of Honor day. Each player tees off in tribute to a fallen service member.🇺🇸 It’s going to be a great day!,0.0,05/14/2025 07:37,https://instagram.com/stories/atu_business/3632379992232911322,IG story,,Lifetime,929.0,820,3,0.0,1.0,0.0,,388.0,24.0
1.80406989922572e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,DAY ONE!!,0.0,05/13/2025 10:19,https://instagram.com/stories/atu_business/3631736848629217974,IG story,,Lifetime,697.0,609,2,0.0,1.0,0.0,,363.0,23.0
1.83549074681951e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,Round 1 is tomorrow! That’s a wrap on Day ✌🏼,15.0,05/12/2025 19:45,https://instagram.com/stories/atu_business/3631296821644980633,IG story,,Lifetime,677.0,591,4,0.0,1.0,0.0,,311.0,
1.85050074010015e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,,0.0,05/12/2025 14:58,https://instagram.com/stories/atu_business/3631152247100901146,IG story,,Lifetime,333.0,309,1,0.0,,0.0,,255.0,
1.79771091448395e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,Special Olympics Putting Competition  Go Kari!!,8.0,05/12/2025 14:57,https://instagram.com/stories/atu_business/3631151989100784060,IG story,,Lifetime,700.0,597,2,0.0,,0.0,,216.0,
1.80665412498258e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,,9.0,05/12/2025 12:07,https://instagram.com/stories/atu_business/3631068318909708114,IG story,,Lifetime,572.0,507,1,0.0,,0.0,,220.0,
1.8094500127603e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,@atu.womensgolf @ellenspigner13,5.0,05/12/2025 12:06,https://instagram.com/stories/atu_business/3631065963069954433,IG story,,Lifetime,365.0,340,0,0.0,,0.0,10.0,237.0,
1.80329479403444e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,@averimickelson,5.0,05/12/2025 12:06,https://instagram.com/stories/atu_business/3631065676162623626,IG story,,Lifetime,341.0,302,0,0.0,,0.0,10.0,263.0,
1.79081959621344e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,@jayleecastrogolf,5.0,05/12/2025 12:06,https://instagram.com/stories/atu_business/3631065512886745762,IG story,,Lifetime,349.0,313,1,0.0,,0.0,12.0,265.0,
1.80589024791397e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,@mekkybliss_,0.0,05/12/2025 11:43,https://instagram.com/stories/atu_business/3631054179332044450,IG story,,Lifetime,848.0,703,0,0.0,,0.0,6.0,239.0,
1.81462392643801e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,Practice round!,0.0,05/12/2025 08:58,https://instagram.com/stories/atu_business/3630970931555854743,IG story,,Lifetime,621.0,550,1,0.0,2.0,0.0,4.0,247.0,
1.79356890180379e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,"That’s all for today! 
See you bright and early for our practice round!👋🏼💤",5.0,05/11/2025 20:03,https://instagram.com/stories/atu_business/3630581261839694595,IG story,,Lifetime,614.0,540,0,0.0,,0.0,,231.0,
1.80227248617005e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,Thank you!!!! @ncaadii,23.0,05/11/2025 20:01,https://instagram.com/stories/atu_business/3630580094573286450,IG story,,Lifetime,632.0,551,0,0.0,1.0,0.0,5.0,233.0,
1.79662840858736e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,,55.0,05/11/2025 20:00,https://instagram.com/stories/atu_business/3630579550043752530,IG story,,Lifetime,643.0,556,2,0.0,1.0,0.0,,226.0,
1.8127349773433e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,Tee gifts… haul incoming🔥🔥🔥,0.0,05/11/2025 19:59,https://instagram.com/stories/atu_business/3630579115555749068,IG story,,Lifetime,661.0,573,2,0.0,,0.0,,262.0,
1.80392524372746e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,,6.0,05/11/2025 14:37,https://instagram.com/stories/atu_business/3630417237527991750,IG story,,Lifetime,601.0,531,2,0.0,,0.0,,242.0,
1.8064193474484e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,"Landed ✅
Lunch✅
Time to get some practice in…",9.0,05/11/2025 14:37,https://instagram.com/stories/atu_business/3630416976356885141,IG story,,Lifetime,621.0,552,1,0.0,6.0,0.0,,240.0,
1.80400653055609e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,see you in 3 hours Vegas!,0.0,05/11/2025 08:52,https://instagram.com/stories/atu_business/3630243177995663657,IG story,,Lifetime,638.0,569,1,0.0,,0.0,,293.0,
1.80719029129289e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,Made it to the airport! ✈️,0.0,05/11/2025 07:16,https://instagram.com/stories/atu_business/3630195152283683481,IG story,,Lifetime,660.0,593,1,0.0,1.0,0.0,,323.0,
1.78483962994336e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,Hey it’s @kylierehberger !!! We are headed to nationals for @ncaadii so follow along for the week!!,12.0,05/11/2025 05:36,https://instagram.com/stories/atu_business/3630144863719401420,IG story,,Lifetime,723.0,628,4,0.0,,0.0,15.0,319.0,
1.7946237836987e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,commencement selfie <3 @arkansastech  @mekkybliss_,0.0,05/10/2025 14:11,,IG story,,Lifetime,1427.0,1262,2,0.0,2.0,0.0,20.0,310.0,
1.81159260584619e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,,0.0,05/10/2025 10:54,https://instagram.com/stories/atu_business/3629579870922946767,IG story,,Lifetime,289.0,276,3,1.0,1.0,0.0,76.0,318.0,
1.78878732781481e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,,5.0,05/10/2025 07:20,,IG story,,Lifetime,229.0,212,0,0.0,,0.0,,248.0,
1.80230349686947e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,,5.0,05/09/2025 22:52,,IG story,,Lifetime,238.0,221,1,0.0,1.0,0.0,,240.0,
1.80605986881697e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,,4.0,05/09/2025 16:21,,IG story,,Lifetime,266.0,254,1,0.0,,0.0,8.0,224.0,
1.79333875350429e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,"Live from the grad reception, it’s @its_yoshi01’s cord tour!",11.0,05/09/2025 15:52,https://instagram.com/stories/atu_business/3629005313199621483,IG story,,Lifetime,1614.0,1357,4,0.0,1.0,0.0,13.0,252.0,
1.79314308510299e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,,0.0,05/09/2025 15:05,,IG story,,Lifetime,412.0,367,1,0.0,1.0,0.0,,324.0,
1.80307590086473e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,Applications close TODAY!,6.0,05/09/2025 12:37,,IG story,,Lifetime,277.0,261,2,0.0,,0.0,,269.0,6.0
1.80625623558929e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,,0.0,05/09/2025 11:42,,IG story,,Lifetime,286.0,277,5,0.0,3.0,0.0,,307.0,
1.80571877362699e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,,0.0,05/08/2025 14:50,,IG story,,Lifetime,341.0,320,3,0.0,3.0,0.0,11.0,356.0,
1.80656984570683e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,,60.0,05/08/2025 05:07,,IG story,,Lifetime,227.0,209,1,0.0,2.0,0.0,,243.0,
1.78546528294317e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,,0.0,05/07/2025 13:12,,IG story,,Lifetime,188.0,178,1,0.0,1.0,0.0,,200.0,
1.79919001706467e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,Getting ready to celebrate our students’ achievements!,6.0,05/07/2025 10:52,,IG story,,Lifetime,1223.0,1001,5,0.0,,0.0,,182.0,
1.78773317313232e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,,0.0,05/07/2025 08:39,,IG story,,Lifetime,189.0,177,1,0.0,,0.0,9.0,214.0,
1.7928963000029e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,,5.0,05/07/2025 06:46,,IG story,,Lifetime,195.0,183,2,0.0,2.0,0.0,,218.0,
1.79705630967405e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,,0.0,05/06/2025 09:52,,IG story,,Lifetime,687.0,506,0,0.0,1.0,0.0,,281.0,
1.80986861895372e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,Kitler  Jarvis Marcus,5.0,05/05/2025 14:08,,IG story,,Lifetime,220.0,200,4,9.0,1.0,0.0,,253.0,
1.85026087840039e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,,15.0,05/05/2025 10:13,,IG story,,Lifetime,199.0,175,3,0.0,1.0,0.0,,232.0,
1.78679845233667e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,,0.0,05/05/2025 09:24,,IG story,,Lifetime,206.0,187,1,0.0,,0.0,,239.0,
1.78664025993715e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,,23.0,05/04/2025 16:15,,IG story,,Lifetime,253.0,232,6,0.0,1.0,0.0,,265.0,
1.80629666388699e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,,0.0,05/02/2025 15:23,,IG story,,Lifetime,282.0,271,1,0.0,,0.0,,286.0,
1.80495019283686e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,Limited spring buttons in RTH and Williamson lobbies 👀,5.0,05/01/2025 11:32,,IG story,,Lifetime,203.0,198,2,3.0,1.0,0.0,,221.0,
1.80080478867462e+16,1.78414026277747e+16,atu_business,ATU LeMoyne Smith School of Business,Need a Mother’s Day card? Make your own at our station in RTH lobby! Open to all <3,5.0,05/01/2025 11:30,,IG story,,Lifetime,486.0,418,2,0.0,,0.0,,201.0,
18060582452042156,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,,0,04/08/2025 09:05,https://instagram.com/stories/atu_business/3606332431692590484,IG story,,Lifetime,209,163,1,0,1.0,0,,229,
18102269428508834,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,,46,04/30/2025 13:49,,IG story,,Lifetime,213,201,0,0,,0,,224,
18206233426306315,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,Our students are working hard on their final presentations! Excel Quest: BUAD 2003,0,04/29/2025 12:22,,IG story,,Lifetime,406,395,4,1,1.0,0,,447,
18080052898775484,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,,0,04/29/2025 08:36,,IG story,,Lifetime,346,333,6,0,,0,,405,
17970647045851579,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,,0,04/28/2025 21:19,,IG story,,Lifetime,285,270,3,0,,0,,286,
18098031307528299,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,"Vote for COBED senator in the
SGA election!",0,04/28/2025 13:53,,IG story,,Lifetime,380,317,4,1,1.0,0,,259,
18158297422359092,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,,13,04/28/2025 11:40,,IG story,,Lifetime,239,222,2,0,1.0,0,,225,4.0
18091234534582074,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,@atucareers,0,04/28/2025 11:06,,IG story,,Lifetime,319,284,2,0,,0,8.0,294,
